Зона;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Топливо;Год выпуска;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Ближайшая возможная дата поставки;Статус;Дата резервации до;Отделка Салона;Версия;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Комментарии;Subsidiary identification;Last Central DM Action;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9SM0 / GRIS COOL SILVER;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;TC07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9TM0 / GRIS GARRIGUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9TM0 / GRIS GARRIGUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFC / BEIGE;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFC / BEIGE;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;TC07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;TC07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;E5M6 / METALLISEE TRI COUCH;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RC40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;H4P0 / BLANC ANTARTIQUE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;TC07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFC / BEIGE;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;TC07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;TC07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N3M0 / BLEU MUZZANO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;RC40;TC07;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N4M0 / BRUN MANGARO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFC / BEIGE;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N4M0 / BRUN MANGARO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N4M0 / BRUN MANGARO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;DO01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;N4M0 / BRUN MANGARO;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;RC40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
;407 D2;407 4D Dynamic_3 1.8 MT / 1PD2A4FPA532A0C0/10;Sedan 4 Doors;WPP0 / BLANC BANQUISE;EW7A  1749CC  116HP  E (  Gasoline);MANUAL 5-SPEED;Gasoline;2010;LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XFFT / ANTHRACITE;1PD2A4FPA532A0C0/10;;PCR Commercial Stock;;;;;
;407 D2;407 4D Dynamic_3 2.0 AT / 1PD2A4FATL32A0C0/10;Sedan 4 Doors;9HM0 / GRIS THORIUM;EW10A  1997CC  143HP  E (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XFFT / ANTHRACITE;1PD2A4FATL32A0C0/10;;PCR Commercial Stock;;;;;
;407 D2;407 4D Dynamic_3 2.0 AT / 1PD2A4FATL32A0C0/10;Sedan 4 Doors;9QM0 /  MOONDUST;EW10A  1997CC  143HP  E (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XFFT / ANTHRACITE;1PD2A4FATL32A0C0/10;;PCR Commercial Stock;;;;;
;407 D2;407 4D Dynamic_3 2.0 AT / 1PD2A4FATL32A0C0/10;Sedan 4 Doors;9VM0 / NOIR PERLA NERA;EW10A  1997CC  143HP  E (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XFFT / ANTHRACITE;1PD2A4FATL32A0C0/10;;PCR Commercial Stock;;;;;
;407 D2;407 4D Dynamic_3 2.0 AT / 1PD2A4FATL32A0C0/10;Sedan 4 Doors;H5M0 / OR BLANC;EW10A  1997CC  143HP  E (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XFFT / ANTHRACITE;1PD2A4FATL32A0C0/10;;PCR Commercial Stock;;;;;
;407 D2;407 4D Dynamic_3 2.0 AT / 1PD2A4FATL32A0C0/10;Sedan 4 Doors;WPP0 / BLANC BANQUISE;EW10A  1997CC  143HP  E (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XFFT / ANTHRACITE;1PD2A4FATL32A0C0/10;;PCR Commercial Stock;;;;;
;407 D2;407 4D Dynamic_3 2.0 AT / 1PD2A4FATL32A0C0/10;Sedan 4 Doors;WPP0 / BLANC BANQUISE;EW10A  1997CC  143HP  E (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XFFT / ANTHRACITE;1PD2A4FATL32A0C0/10;;PCR Commercial Stock;;;;;
;407 D2;407 4D Dynamic_3 2.0 AT / 1PD2A4FATL32A0C0/10;Sedan 4 Doors;ZRM0 / GRIS ALUMINIUM;EW10A  1997CC  143HP  E (  Gasoline);AUTOMATIC 4-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;XFFT / ANTHRACITE;1PD2A4FATL32A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Black Yearling  1.6 MT6 (156hp) / 1PTZD2QCC609NWC0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC609NWC0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp);COUPE;N9M6 / BLANC NACRE;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;VH05;WT24;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC632A0;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp) / 1PTZD2QCC609A0C0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp) / 1PTZD2QCC609A0C0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;PDAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp) / 1PTZD2QCC609A0C0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;WT24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp) / 1PTZD2QCC609A0C0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;VH05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp) / 1PTZD2QCC609A0C0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFZ / GRIS 4;1PTZD2QCC609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp) / 1PTZD2QCC609A0C0/10;COUPE;N8P0 / BLANC OPALE;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;VH05;PDAN;YI14;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp) / 1PTZD2QCC609A0C0/10;COUPE;V7M0 / ROUGE TOURMALINE;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;VH05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport  1.6 MT6 (156hp) / 1PTZD2QCC609A0C0/10;COUPE;ZAM0 / GRIS SIDOBRE;EP6CDT 1598 4 CYL E (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;VH05;ZH62;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCC609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (200 hp);COUPE;N8P0 / BLANC OPALE;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCH632A0;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (200 hp);COUPE;N9M6 / BLANC NACRE;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;ZH62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCH632A0;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (200 hp);COUPE;N9M6 / BLANC NACRE;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;ZH62;PDAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCH632A0;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (204 hp) / 1PTZD2QCH609A0C0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCH609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (204 hp) / 1PTZD2QCH609A0C0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;WT24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFZ / GRIS 4;1PTZD2QCH609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (204 hp) / 1PTZD2QCH609A0C0/10;COUPE;9VM0 / NOIR PERLA NERA;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;WT24;ZH62;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4IFP / BLEU;1PTZD2QCH609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (204 hp) / 1PTZD2QCH609A0C0/10;COUPE;F6M0 / GRIS HARIA;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;WT24;ZH10;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4IFP / BLEU;1PTZD2QCH609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (204 hp) / 1PTZD2QCH609A0C0/10;COUPE;N9M6 / BLANC NACRE;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZH62;PDAN;YY02;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCH609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6  MT6 (204 hp) / 1PTZD2QCH609A0C0/10;COUPE;N9M6 / BLANC NACRE;EP6CDTX 1598 4 C TB (  Gasoline);MANUAL 6-SPEED;Gasoline;2010;ZE06;ZH62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4IFX / NOIR;1PTZD2QCH609A0C0/10;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6 AT6 (156hp);COUPE;9VM0 / NOIR PERLA NERA;EP6CDT 1598 4 CYL E (  Gasoline);AUTOMATIC 6-SPEED;Gasoline;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCCM32A0;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6 AT6 (156hp);COUPE;N8P0 / BLANC OPALE;EP6CDT 1598 4 CYL E (  Gasoline);AUTOMATIC 6-SPEED;Gasoline;2010;PDAN;VH05;YI14;YY02;ZE06;ZH62;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCCM32A0;;PCR Commercial Stock;;;;;
;RCZ TZ;RCZ Sport 1.6 AT6 (156hp);COUPE;V7M0 / ROUGE TOURMALINE;EP6CDT 1598 4 CYL E (  Gasoline);AUTOMATIC 6-SPEED;Gasoline;2010;ED39;PDAN;PF08;VH05;WT24;YI14;ZE06;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;4HFX / NOIR;1PTZD2QCCM32A0;;PCR Commercial Stock;;;;;
;Партнер M5;Partner VP XR 1.4 (karsan) / 1PM5GFTS1532A050/10;Van;5VP0 / BLEU LINE;TU3A  1360CC  75HP  E (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/05/2011;no SO;;VHFZ / NOIR;1PM5GFTS1532A050/10;;PCR Commercial Stock;;;;;
;Партнер M5;Partner VP XR 1.4 (karsan) / 1PM5GFTS1532A050/10;Van;WPP0 / BLANC BANQUISE;TU3A  1360CC  75HP  E (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/04/2011;no SO;;VHFZ / NOIR;1PM5GFTS1532A050/10;;PCR Commercial Stock;;;;;
;Партнер M5;Partner VP XR 1.4 (karsan) / 1PM5GFTS1532A050/10;Van;WPP0 / BLANC BANQUISE;TU3A  1360CC  75HP  E (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RE01;WD05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/04/2011;no SO;;VHFZ / NOIR;1PM5GFTS1532A050/10;;PCR Commercial Stock;;;;;
;Партнер M5;Partner VP XR 1.4 (karsan) / 1PM5GFTS1532A050/10;Van;X9P0 / ROUGE ARDENT;TU3A  1360CC  75HP  E (  Gasoline);MANUAL 5-SPEED;Gasoline;2011;RE01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/05/2011;no SO;;VHFZ / NOIR;1PM5GFTS1532A050/10;;PCR Commercial Stock;;;;;
;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;9ZM0 / NOIR PERLE;2.4L MMC (  Gasoline);4 X 4 TRANSMSS CONTI;Gasoline;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/04/2011;no SO;;QOFX / NOIR;1PMPSURRMH00BK;;PCR Commercial Stock;;;;;
